// General information: 
//  MT Manager version: 2019.2.0 
//  XDA version: 2019.2.0 build 3853 rev 94535 built on 2019-09-09
// Device information: 
//  DeviceId: 0770102F
//  ProductCode: MTi-G-710-2A8G0
//  Firmware Version: 1.4.2
//  Hardware Version: 2.1.0
// Device settings: 
//  Filter Profile: General(1.18)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
//  GNSS Platform: Portable
// Coordinate system: ENU
PacketCounter UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid Acc_X Acc_Y Acc_Z Gyr_X Gyr_Y Gyr_Z
17380 907400000 2022 2 2 14 45 28 55 3.874050 0.024447 9.571009 -0.004287 -0.432630 -0.000758
17381 917400000 2022 2 2 14 45 28 55 4.198460 -0.071879 9.884108 -0.006642 -0.331413 0.000643
17382 927400000 2022 2 2 14 45 28 55 4.236599 -0.021635 9.662967 -0.001097 -0.225806 -0.002306
17383 937400000 2022 2 2 14 45 28 55 4.402162 -0.021540 9.828181 -0.003349 -0.118097 -0.000649
17384 947400000 2022 2 2 14 45 28 55 4.274313 -0.059307 9.841919 0.001334 -0.006773 -0.002880
17385 957400000 2022 2 2 14 45 28 55 4.465248 0.012994 9.729732 0.000223 0.093925 -0.003261
17386 967400000 2022 2 2 14 45 28 55 4.646283 -0.080593 9.931556 0.005101 0.214185 -0.002813
17387 977400000 2022 2 2 14 45 28 55 3.817610 -0.008584 9.708614 0.004721 0.320759 -0.004980
17388 987400000 2022 2 2 14 45 28 55 3.822423 0.000284 9.712219 0.007261 0.410668 -0.005341
17389 997400000 2022 2 2 14 45 28 55 3.794701 -0.035362 9.725027 0.006309 0.508035 -0.003211
17390 7400000 2022 2 2 14 45 29 55 3.199704 -0.026664 9.581317 0.010774 0.596190 -0.006707
17391 17400000 2022 2 2 14 45 29 55 2.771357 -0.014501 9.546000 0.005684 0.672608 -0.006010
17392 27400000 2022 2 2 14 45 29 55 2.490963 -0.024632 9.535434 0.011028 0.736922 -0.008520
17393 37400000 2022 2 2 14 45 29 55 1.916404 0.011533 9.418275 0.010913 0.790827 -0.004996
17394 47400000 2022 2 2 14 45 29 55 1.388789 0.025359 9.280637 0.014469 0.833764 -0.007132
17395 57400000 2022 2 2 14 45 29 55 0.949041 -0.042399 9.469350 0.012830 0.861827 -0.006699
17396 67400000 2022 2 2 14 45 29 55 0.351539 0.074222 9.149054 0.009853 0.874877 -0.007314
17397 77400000 2022 2 2 14 45 29 55 -0.184069 0.043884 9.154231 0.014956 0.878271 -0.008277
17398 87400000 2022 2 2 14 45 29 55 -0.658160 0.070952 9.110405 0.013397 0.863285 -0.005466
17399 97400000 2022 2 2 14 45 29 55 -1.301173 0.034648 9.165583 0.016070 0.838573 -0.007486
17400 107400000 2022 2 2 14 45 29 55 -1.775866 -0.012178 9.228006 0.010965 0.798886 -0.009355
17401 117400000 2022 2 2 14 45 29 55 -2.090747 0.100110 8.995141 0.002700 0.747626 -0.006770
17402 127400000 2022 2 2 14 45 29 55 -2.824401 0.082221 8.965124 0.020784 0.684515 -0.006877
17403 137400000 2022 2 2 14 45 29 55 -3.023328 0.053296 9.165599 0.001584 0.606483 -0.008628
17404 147400000 2022 2 2 14 45 29 55 -3.441967 0.092036 9.003214 0.016310 0.525101 -0.005822
17405 157400000 2022 2 2 14 45 29 55 -3.783062 0.047895 9.103993 -0.003428 0.428653 -0.006375
17406 167400000 2022 2 2 14 45 29 55 -3.979955 0.110131 9.052469 0.010235 0.330691 -0.005469
17407 177400000 2022 2 2 14 45 29 55 -4.157453 0.063797 9.024345 0.002086 0.225700 -0.005059
17408 187400000 2022 2 2 14 45 29 55 -4.157128 0.106754 9.127521 0.000201 0.117552 -0.005335
17409 197400000 2022 2 2 14 45 29 55 -4.217428 0.099479 9.049163 0.003828 0.007608 -0.004158
17410 207400000 2022 2 2 14 45 29 55 -4.320406 0.073377 9.055857 -0.002294 -0.096615 -0.003493
17411 217400000 2022 2 2 14 45 29 55 -4.394023 0.109600 9.103385 -0.002737 -0.218309 -0.001932
17412 227400000 2022 2 2 14 45 29 55 -3.773649 0.059473 9.019574 0.000378 -0.318720 -0.003343
17413 237400000 2022 2 2 14 45 29 55 -3.753895 0.107868 9.080380 -0.010809 -0.416931 0.000807
17414 247400000 2022 2 2 14 45 29 55 -3.510084 0.021832 9.137187 -0.004349 -0.514187 -0.003906
17415 257400000 2022 2 2 14 45 29 55 -3.045482 0.115355 9.011690 -0.008772 -0.595954 -0.000614
17416 267400000 2022 2 2 14 45 29 55 -2.718793 0.103768 9.042592 -0.008444 -0.674252 0.000201
17417 277400000 2022 2 2 14 45 29 55 -2.173526 0.035959 9.199847 -0.009306 -0.740116 0.001520
17418 287400000 2022 2 2 14 45 29 55 -1.842643 0.057850 9.003363 -0.012968 -0.792979 0.002497
17419 297400000 2022 2 2 14 45 29 55 -1.148084 0.052547 9.226551 -0.017703 -0.835364 0.001933
17420 307400000 2022 2 2 14 45 29 55 -0.747269 0.065334 9.002951 -0.006001 -0.864242 0.001807
17421 317400000 2022 2 2 14 45 29 55 -0.178076 -0.038563 9.376886 -0.008907 -0.879009 0.003581
17422 327400000 2022 2 2 14 45 29 55 0.349272 0.039803 9.226250 -0.016508 -0.877278 0.002295
17423 337400000 2022 2 2 14 45 29 55 0.906105 0.027513 9.247950 -0.015123 -0.867447 0.000520
17424 347400000 2022 2 2 14 45 29 55 1.440128 0.040950 9.235339 -0.014276 -0.840900 0.001274
17425 357400000 2022 2 2 14 45 29 55 1.911385 0.019217 9.333400 -0.004090 -0.800136 0.001306
17426 367400000 2022 2 2 14 45 29 55 2.487384 -0.094644 9.696703 -0.011940 -0.746669 0.000917
17427 377400000 2022 2 2 14 45 29 55 2.841555 0.090727 9.253799 -0.015213 -0.684693 0.004731
17428 387400000 2022 2 2 14 45 29 55 3.334871 -0.070629 9.783213 -0.005971 -0.607858 0.000734
17429 397400000 2022 2 2 14 45 29 55 3.541050 -0.011613 9.571649 -0.011477 -0.524677 0.000489
17430 407400000 2022 2 2 14 45 29 55 3.931494 -0.014614 9.752196 -0.007073 -0.431909 0.000371
17431 417400000 2022 2 2 14 45 29 55 4.079464 -0.055439 9.753295 -0.006168 -0.333518 -0.000881
17432 427400000 2022 2 2 14 45 29 55 4.299338 0.003218 9.723350 -0.006624 -0.227374 -0.003102
17433 437400000 2022 2 2 14 45 29 55 4.414762 -0.040129 9.851086 0.002825 -0.118287 -0.002021
17434 447400000 2022 2 2 14 45 29 55 4.202702 -0.036082 9.744130 -0.002854 -0.009866 -0.003165
17435 457400000 2022 2 2 14 45 29 55 4.528330 -0.008483 9.856694 -0.001602 0.093694 -0.001374
17436 467400000 2022 2 2 14 45 29 55 4.576159 -0.096656 9.848635 0.009216 0.217270 -0.006632
17437 477400000 2022 2 2 14 45 29 55 3.844732 0.020612 9.659925 0.001094 0.320008 -0.005843
17438 487400000 2022 2 2 14 45 29 55 3.843537 -0.060011 9.838724 0.009905 0.413244 -0.004846
17439 497400000 2022 2 2 14 45 29 55 3.754830 -0.006466 9.634396 0.006835 0.510928 -0.006254
17440 507400000 2022 2 2 14 45 29 55 3.195404 -0.012693 9.577971 0.010320 0.600436 -0.004833
17441 517400000 2022 2 2 14 45 29 55 2.810457 -0.040467 9.610345 0.008941 0.671358 -0.008996
17442 527400000 2022 2 2 14 45 29 55 2.404671 0.025453 9.360492 0.016174 0.735937 -0.006139
17443 537400000 2022 2 2 14 45 29 55 2.017989 -0.019227 9.639051 0.003186 0.790393 -0.006261
17444 547400000 2022 2 2 14 45 29 55 1.345091 0.059055 9.131518 0.016396 0.833189 -0.008106
17445 557400000 2022 2 2 14 45 29 55 0.972644 -0.091577 9.563998 0.012561 0.863973 -0.010000
17446 567400000 2022 2 2 14 45 29 55 0.354903 0.088387 9.070688 0.006784 0.874673 -0.006955
17447 577400000 2022 2 2 14 45 29 55 -0.172901 0.035012 9.159313 0.019336 0.878329 -0.009264
17448 587400000 2022 2 2 14 45 29 55 -0.692390 0.062756 9.103879 0.011757 0.865421 -0.007696
17449 597400000 2022 2 2 14 45 29 55 -1.304186 0.041389 9.159540 0.016737 0.839936 -0.009672
17450 607400000 2022 2 2 14 45 29 55 -1.734529 -0.007877 9.257027 0.009288 0.799840 -0.010222
17451 617400000 2022 2 2 14 45 29 55 -2.177626 0.103906 8.883567 0.009239 0.748674 -0.008828
17452 627400000 2022 2 2 14 45 29 55 -2.728828 0.064863 9.070732 0.017452 0.683261 -0.009273
17453 637400000 2022 2 2 14 45 29 55 -3.077535 0.045850 9.132444 0.007434 0.608334 -0.008013
17454 647400000 2022 2 2 14 45 29 55 -3.479702 0.131174 8.939799 0.009846 0.520802 -0.006610
17455 657400000 2022 2 2 14 45 29 55 -3.704436 0.027909 9.220607 0.002662 0.430114 -0.008113
17456 667400000 2022 2 2 14 45 29 55 -4.058260 0.137823 8.878775 0.007275 0.330436 -0.005264
17457 677400000 2022 2 2 14 45 29 55 -4.078783 0.064678 9.151171 -0.002274 0.225899 -0.003291
17458 687400000 2022 2 2 14 45 29 55 -4.206496 0.073921 9.095181 0.001761 0.120464 -0.005913
17459 697400000 2022 2 2 14 45 29 55 -4.247443 0.116619 9.008955 -0.000547 0.007653 -0.003454
17460 707400000 2022 2 2 14 45 29 55 -4.209139 0.027786 9.205229 -0.000966 -0.094654 -0.003072
17461 717400000 2022 2 2 14 45 29 55 -4.528276 0.132535 8.920244 0.003396 -0.217238 -0.002734
17462 727400000 2022 2 2 14 45 29 55 -3.674083 0.057949 9.125045 -0.003951 -0.317682 -0.001863
17463 737400000 2022 2 2 14 45 29 55 -3.798461 0.100749 9.075777 -0.004703 -0.413398 -0.000156
17464 747400000 2022 2 2 14 45 29 55 -3.563917 0.049851 9.054873 -0.008783 -0.513605 0.001357
17465 757400000 2022 2 2 14 45 29 55 -2.972862 0.127779 9.049143 -0.015900 -0.596547 -0.000071
17466 767400000 2022 2 2 14 45 29 55 -2.746573 0.070080 9.081536 -0.005558 -0.673539 0.003096
17467 777400000 2022 2 2 14 45 29 55 -2.238873 0.073341 9.063911 -0.015857 -0.737315 0.000703
17468 787400000 2022 2 2 14 45 29 55 -1.780863 0.012417 9.190037 -0.009373 -0.791506 -0.000070
17469 797400000 2022 2 2 14 45 29 55 -1.192216 0.080488 9.079583 -0.017729 -0.836886 0.005255
17470 807400000 2022 2 2 14 45 29 55 -0.772523 0.085333 9.036716 -0.001921 -0.864442 0.006750
17471 817400000 2022 2 2 14 45 29 55 -0.175638 -0.043141 9.410361 -0.015359 -0.877722 0.000845
17472 827400000 2022 2 2 14 45 29 55 0.332675 0.065641 9.166079 -0.017355 -0.879618 0.003646
17473 837400000 2022 2 2 14 45 29 55 0.919418 0.005671 9.254007 -0.015621 -0.868951 0.003068
17474 847400000 2022 2 2 14 45 29 55 1.459782 0.036890 9.215681 -0.010398 -0.842760 0.001189
17475 857400000 2022 2 2 14 45 29 55 1.862367 0.014088 9.379538 -0.004817 -0.802508 0.003310
17476 867400000 2022 2 2 14 45 29 55 2.431343 -0.090166 9.655186 -0.011181 -0.750578 -0.000167
17477 877400000 2022 2 2 14 45 29 55 2.883104 0.055936 9.384130 -0.014312 -0.687084 0.002488
17478 887400000 2022 2 2 14 45 29 55 3.257912 -0.056436 9.617132 -0.004177 -0.610249 0.000182
17479 897400000 2022 2 2 14 45 29 55 3.603078 -0.013343 9.648156 -0.010565 -0.527605 0.003332
17480 907400000 2022 2 2 14 45 29 55 3.935348 -0.007504 9.694306 -0.003108 -0.437077 -0.003237
17481 917400000 2022 2 2 14 45 29 55 4.092313 -0.053672 9.716366 -0.008196 -0.336479 0.000730
17482 927400000 2022 2 2 14 45 29 55 4.343644 -0.040950 9.862919 -0.006076 -0.228704 0.001643
17483 937400000 2022 2 2 14 45 29 55 4.293830 -0.006140 9.709180 0.001460 -0.119669 0.000332
17484 947400000 2022 2 2 14 45 29 55 4.309485 -0.044249 9.838017 -0.004256 -0.010784 -0.004670
17485 957400000 2022 2 2 14 45 29 55 4.471460 -0.006602 9.819169 0.003240 0.093957 -0.004078
17486 967400000 2022 2 2 14 45 29 55 4.585955 -0.078236 9.825837 0.002735 0.211953 -0.002888
17487 977400000 2022 2 2 14 45 29 55 3.924978 0.002468 9.772312 0.003444 0.320083 -0.005448
17488 987400000 2022 2 2 14 45 29 55 3.762214 -0.036472 9.755575 0.007422 0.412442 -0.004853
17489 997400000 2022 2 2 14 45 29 55 3.791114 -0.004335 9.632936 0.000946 0.507639 -0.005083
17490 7400000 2022 2 2 14 45 30 55 3.226175 -0.024162 9.660021 0.012593 0.596425 -0.003962
17491 17400000 2022 2 2 14 45 30 55 2.733974 -0.023401 9.521462 0.011596 0.670113 -0.007681
17492 27400000 2022 2 2 14 45 30 55 2.513162 0.032725 9.426725 0.009268 0.734020 -0.004905
17493 37400000 2022 2 2 14 45 30 55 1.990019 -0.020667 9.590913 0.013470 0.791570 -0.006746
17494 47400000 2022 2 2 14 45 30 55 1.337638 0.051293 9.135940 0.013648 0.830574 -0.004513
17495 57400000 2022 2 2 14 45 30 55 0.943193 -0.038670 9.531378 0.011673 0.861877 -0.009144
17496 67400000 2022 2 2 14 45 30 55 0.397403 0.064539 9.132449 0.006350 0.874374 -0.009075
17497 77400000 2022 2 2 14 45 30 55 -0.196283 0.040903 9.136900 0.018763 0.879367 -0.007420
17498 87400000 2022 2 2 14 45 30 55 -0.639083 0.058258 9.174627 0.016726 0.864643 -0.006969
17499 97400000 2022 2 2 14 45 30 55 -1.292303 0.023046 9.130996 0.017835 0.840945 -0.011430
17500 107400000 2022 2 2 14 45 30 55 -1.767673 -0.002061 9.251659 0.009999 0.800872 -0.007336
17501 117400000 2022 2 2 14 45 30 55 -2.153198 0.150932 8.865458 0.003904 0.745515 -0.006043
17502 127400000 2022 2 2 14 45 30 55 -2.701266 0.026314 9.193095 0.021213 0.683634 -0.007806
17503 137400000 2022 2 2 14 45 30 55 -3.138546 0.105270 8.918216 0.005206 0.609818 -0.006532
17504 147400000 2022 2 2 14 45 30 55 -3.385097 0.072209 9.172280 0.006198 0.523206 -0.006384
17505 157400000 2022 2 2 14 45 30 55 -3.795823 0.051983 9.087451 0.005357 0.432342 -0.003795
17506 167400000 2022 2 2 14 45 30 55 -4.000282 0.137163 8.985383 0.004877 0.330728 -0.002633
17507 177400000 2022 2 2 14 45 30 55 -4.103639 0.056117 9.161583 0.003092 0.224383 -0.004739
17508 187400000 2022 2 2 14 45 30 55 -4.221040 0.121689 8.960826 0.001340 0.120099 -0.002526
17509 197400000 2022 2 2 14 45 30 55 -4.160496 0.085822 9.187149 -0.003510 0.007057 -0.004252
17510 207400000 2022 2 2 14 45 30 55 -4.296919 0.054289 9.058276 0.002201 -0.094542 -0.003138
17511 217400000 2022 2 2 14 45 30 55 -4.493085 0.163639 8.985330 -0.006322 -0.215744 0.000502
17512 227400000 2022 2 2 14 45 30 55 -3.636383 0.024408 9.227294 -0.001015 -0.318381 -0.001720
17513 237400000 2022 2 2 14 45 30 55 -3.863088 0.097425 8.934775 -0.004659 -0.413232 -0.002367
17514 247400000 2022 2 2 14 45 30 55 -3.479649 0.054235 9.138467 -0.010469 -0.513505 -0.001259
17515 257400000 2022 2 2 14 45 30 55 -2.972574 0.092347 9.094373 -0.009522 -0.593852 0.000431
17516 267400000 2022 2 2 14 45 30 55 -2.804981 0.087671 8.958549 -0.008643 -0.672898 -0.001050
17517 277400000 2022 2 2 14 45 30 55 -2.097538 0.050296 9.240669 -0.016914 -0.740392 0.000631
17518 287400000 2022 2 2 14 45 30 55 -1.861443 0.024561 9.060307 -0.002663 -0.791446 0.001908
17519 297400000 2022 2 2 14 45 30 55 -1.177686 0.066352 9.125606 -0.019737 -0.836344 0.002934
17520 307400000 2022 2 2 14 45 30 55 -0.779916 0.094932 9.000538 -0.004646 -0.865918 0.000963
17521 317400000 2022 2 2 14 45 30 55 -0.158777 -0.053729 9.442423 -0.016644 -0.878933 0.001521
17522 327400000 2022 2 2 14 45 30 55 0.358340 0.047433 9.134975 -0.018724 -0.880340 0.002357
17523 337400000 2022 2 2 14 45 30 55 0.916514 0.033446 9.281955 -0.012817 -0.868842 0.000426
17524 347400000 2022 2 2 14 45 30 55 1.453204 0.023325 9.215192 -0.011082 -0.843702 0.002502
17525 357400000 2022 2 2 14 45 30 55 1.861214 0.022862 9.365849 -0.005199 -0.800901 0.002554
17526 367400000 2022 2 2 14 45 30 55 2.479987 -0.078207 9.702385 -0.014868 -0.752483 0.004026
17527 377400000 2022 2 2 14 45 30 55 2.807701 0.036281 9.324607 -0.010841 -0.687623 0.001223
17528 387400000 2022 2 2 14 45 30 55 3.278741 -0.008997 9.623075 -0.009915 -0.612709 0.003089
17529 397400000 2022 2 2 14 45 30 55 3.624379 -0.038945 9.748825 -0.009242 -0.523519 0.000913
17530 407400000 2022 2 2 14 45 30 55 3.852610 -0.009373 9.613294 -0.002266 -0.436788 0.000655
17531 417400000 2022 2 2 14 45 30 55 4.197373 -0.079502 9.840578 -0.006012 -0.332495 0.000006
17532 427400000 2022 2 2 14 45 30 55 4.240684 -0.016738 9.710133 -0.001665 -0.232351 -0.001538
17533 437400000 2022 2 2 14 45 30 55 4.366047 -0.022527 9.784369 -0.003539 -0.121402 -0.002532
17534 447400000 2022 2 2 14 45 30 55 4.295444 -0.062860 9.863651 -0.000789 -0.014347 -0.005145
17535 457400000 2022 2 2 14 45 30 55 4.435259 0.010891 9.691630 -0.000020 0.089042 -0.002924
17536 467400000 2022 2 2 14 45 30 55 4.680694 -0.093891 9.942982 0.004054 0.214225 -0.001896
17537 477400000 2022 2 2 14 45 30 55 3.841395 -0.000925 9.701282 0.006647 0.319947 -0.003655
17538 487400000 2022 2 2 14 45 30 55 3.774131 -0.020758 9.741639 0.009178 0.409339 -0.005980
17539 497400000 2022 2 2 14 45 30 55 3.843202 -0.022667 9.716808 0.005817 0.505949 -0.002276
17540 507400000 2022 2 2 14 45 30 55 3.191479 -0.027374 9.597118 0.013423 0.596565 -0.006744
17541 517400000 2022 2 2 14 45 30 55 2.769652 -0.009443 9.530666 0.006589 0.664454 -0.006953
17542 527400000 2022 2 2 14 45 30 55 2.478309 -0.011696 9.522395 0.011751 0.736395 -0.008188
17543 537400000 2022 2 2 14 45 30 55 1.939619 0.016799 9.430774 0.008892 0.788962 -0.007272
17544 547400000 2022 2 2 14 45 30 55 1.394364 0.011692 9.287967 0.015585 0.832433 -0.006414
17545 557400000 2022 2 2 14 45 30 55 1.002755 -0.053922 9.470444 0.010637 0.864882 -0.010568
17546 567400000 2022 2 2 14 45 30 55 0.360183 0.063523 9.118546 0.010240 0.874145 -0.008270
17547 577400000 2022 2 2 14 45 30 55 -0.150377 0.022885 9.177410 0.016794 0.877643 -0.008704
17548 587400000 2022 2 2 14 45 30 55 -0.670037 0.054972 9.146776 0.016422 0.865864 -0.008621
17549 597400000 2022 2 2 14 45 30 55 -1.287041 0.024336 9.222176 0.016425 0.839872 -0.009470
17550 607400000 2022 2 2 14 45 30 55 -1.765973 0.009679 9.181676 0.007864 0.803381 -0.006913
17551 617400000 2022 2 2 14 45 30 55 -2.116685 0.127592 8.940727 0.004297 0.748532 -0.010763
17552 627400000 2022 2 2 14 45 30 55 -2.796498 0.040898 9.081497 0.023630 0.687025 -0.007635
17553 637400000 2022 2 2 14 45 30 55 -3.039414 0.085026 9.074390 0.000316 0.609327 -0.005508
17554 647400000 2022 2 2 14 45 30 55 -3.440900 0.073657 9.054973 0.015961 0.525005 -0.006186
17555 657400000 2022 2 2 14 45 30 55 -3.769496 0.045618 9.050077 -0.002361 0.431931 -0.009351
17556 667400000 2022 2 2 14 45 30 55 -3.927970 0.103853 9.080805 0.008762 0.331291 -0.004941
17557 677400000 2022 2 2 14 45 30 55 -4.163445 0.056199 9.027190 0.004374 0.228786 -0.003751
17558 687400000 2022 2 2 14 45 30 55 -4.154491 0.105325 9.116425 -0.000813 0.119156 -0.004814
17559 697400000 2022 2 2 14 45 30 55 -4.218180 0.080092 9.087075 0.003702 0.010989 -0.004604
17560 707400000 2022 2 2 14 45 30 55 -4.307639 0.072204 9.023524 -0.001573 -0.092588 -0.000406
17561 717400000 2022 2 2 14 45 30 55 -4.422018 0.129966 9.103443 -0.005448 -0.212795 -0.002858
17562 727400000 2022 2 2 14 45 30 55 -3.728378 0.049027 9.061762 0.001933 -0.317783 -0.002205
17563 737400000 2022 2 2 14 45 30 55 -3.785615 0.120348 9.066740 -0.007732 -0.415297 -0.002233
17564 747400000 2022 2 2 14 45 30 55 -3.515942 0.032294 9.136265 -0.006273 -0.508609 -0.002477
17565 757400000 2022 2 2 14 45 30 55 -3.051227 0.104135 9.000534 -0.011550 -0.597129 -0.000658
17566 767400000 2022 2 2 14 45 30 55 -2.706381 0.073327 9.037897 -0.013687 -0.670582 0.002419
17567 777400000 2022 2 2 14 45 30 55 -2.179101 0.031730 9.227179 -0.010594 -0.739447 0.001254
17568 787400000 2022 2 2 14 45 30 55 -1.838894 0.052320 9.027774 -0.006169 -0.792151 -0.002423
17569 797400000 2022 2 2 14 45 30 55 -1.173656 0.060902 9.159122 -0.017865 -0.834457 0.000145
17570 807400000 2022 2 2 14 45 30 55 -0.780723 0.067125 9.070503 -0.004064 -0.865258 0.001970
17571 817400000 2022 2 2 14 45 30 55 -0.156529 -0.042495 9.369698 -0.014374 -0.877241 0.002193
17572 827400000 2022 2 2 14 45 30 55 0.323518 0.064017 9.146632 -0.014536 -0.877250 0.000208
17573 837400000 2022 2 2 14 45 30 55 0.907911 0.018244 9.253697 -0.011972 -0.868571 0.001025
17574 847400000 2022 2 2 14 45 30 55 1.453089 0.033287 9.260518 -0.012209 -0.842128 0.002674
17575 857400000 2022 2 2 14 45 30 55 1.871010 0.013644 9.383346 -0.004767 -0.802400 0.002632
17576 867400000 2022 2 2 14 45 30 55 2.513978 -0.104166 9.729223 -0.013769 -0.747943 -0.000583
17577 877400000 2022 2 2 14 45 30 55 2.757946 0.098946 9.163831 -0.012586 -0.688539 0.002331
17578 887400000 2022 2 2 14 45 30 55 3.344750 -0.077074 9.825018 -0.008686 -0.611858 0.002990
17579 897400000 2022 2 2 14 45 30 55 3.564166 -0.003001 9.548525 -0.008470 -0.527795 0.002307
17580 907400000 2022 2 2 14 45 30 55 3.930459 -0.043791 9.781316 -0.004001 -0.435160 -0.000481
17581 917400000 2022 2 2 14 45 30 55 4.106436 -0.071795 9.774642 -0.005663 -0.335505 -0.000108
17582 927400000 2022 2 2 14 45 30 55 4.272547 0.000056 9.689980 -0.004906 -0.228121 -0.002548
17583 937400000 2022 2 2 14 45 30 55 4.428206 -0.074941 9.909657 0.001770 -0.120298 -0.002573
17584 947400000 2022 2 2 14 45 30 55 4.220559 -0.033111 9.690574 0.000469 -0.011794 -0.003991
17585 957400000 2022 2 2 14 45 30 55 4.484477 -0.020203 9.847393 -0.000262 0.090590 -0.003237
17586 967400000 2022 2 2 14 45 30 55 4.633072 -0.088252 9.877336 0.005824 0.213066 -0.002656
17587 977400000 2022 2 2 14 45 30 55 3.836059 0.031542 9.621441 0.000236 0.318996 -0.005293
17588 987400000 2022 2 2 14 45 30 55 3.836992 -0.037187 9.859316 0.004581 0.411008 -0.006764
17589 997400000 2022 2 2 14 45 30 55 3.769356 -0.016288 9.626846 0.007165 0.508244 -0.005509
17590 7400000 2022 2 2 14 45 31 55 3.214931 -0.020182 9.614275 0.008296 0.594707 -0.007773
17591 17400000 2022 2 2 14 45 31 55 2.845956 -0.036153 9.641183 0.007024 0.668405 -0.008267
17592 27400000 2022 2 2 14 45 31 55 2.396260 0.008720 9.378557 0.014204 0.737936 -0.008109
17593 37400000 2022 2 2 14 45 31 55 2.033708 -0.000300 9.597364 0.002930 0.789106 -0.007032
17594 47400000 2022 2 2 14 45 31 55 1.334584 0.039060 9.184747 0.019675 0.831718 -0.008693
17595 57400000 2022 2 2 14 45 31 55 1.010586 -0.085706 9.548155 0.009577 0.862027 -0.008413
17596 67400000 2022 2 2 14 45 31 55 0.362190 0.114078 9.033117 0.010916 0.877064 -0.007402
17597 77400000 2022 2 2 14 45 31 55 -0.163658 0.023559 9.217974 0.018995 0.878083 -0.006228
17598 87400000 2022 2 2 14 45 31 55 -0.673659 0.040888 9.127295 0.015961 0.864218 -0.005782
17599 97400000 2022 2 2 14 45 31 55 -1.281184 0.031129 9.194556 0.015539 0.839487 -0.008348
17600 107400000 2022 2 2 14 45 31 55 -1.707932 0.014461 9.223916 0.008230 0.798374 -0.007722
17601 117400000 2022 2 2 14 45 31 55 -2.185840 0.138402 8.861792 0.010658 0.746367 -0.008767
17602 127400000 2022 2 2 14 45 31 55 -2.721958 0.037975 9.153309 0.017200 0.685108 -0.008020
17603 137400000 2022 2 2 14 45 31 55 -3.062519 0.065792 9.098311 0.004799 0.612272 -0.005705
17604 147400000 2022 2 2 14 45 31 55 -3.502841 0.123535 8.974483 0.006740 0.524779 -0.004443
17605 157400000 2022 2 2 14 45 31 55 -3.671948 0.046350 9.186331 0.000753 0.434576 -0.006899
17606 167400000 2022 2 2 14 45 31 55 -4.068855 0.134939 8.957041 0.012190 0.333492 -0.005604
17607 177400000 2022 2 2 14 45 31 55 -4.092138 0.066509 9.109846 0.001799 0.229262 -0.004707
17608 187400000 2022 2 2 14 45 31 55 -4.196654 0.079380 9.094481 0.003345 0.125122 -0.004025
17609 197400000 2022 2 2 14 45 31 55 -4.273415 0.100126 8.986140 -0.001722 0.008100 -0.001590
17610 207400000 2022 2 2 14 45 31 55 -4.175988 0.067307 9.201069 -0.002911 -0.091438 -0.003863
17611 217400000 2022 2 2 14 45 31 55 -4.522814 0.120229 8.958203 -0.001071 -0.212269 -0.003682
17612 227400000 2022 2 2 14 45 31 55 -3.677419 0.064001 9.138682 -0.006980 -0.314091 0.000481
17613 237400000 2022 2 2 14 45 31 55 -3.774941 0.087867 9.067533 -0.005084 -0.413428 -0.001210
17614 247400000 2022 2 2 14 45 31 55 -3.579027 0.055690 9.023925 -0.008210 -0.509413 -0.003886
17615 257400000 2022 2 2 14 45 31 55 -2.973100 0.131678 9.079237 -0.009882 -0.594902 0.001128
17616 267400000 2022 2 2 14 45 31 55 -2.752216 0.052414 9.105806 -0.007344 -0.670005 0.000959
17617 277400000 2022 2 2 14 45 31 55 -2.248081 0.087711 9.049846 -0.013482 -0.737952 0.000482
17618 287400000 2022 2 2 14 45 31 55 -1.755467 -0.007047 9.235071 -0.010757 -0.789654 0.000567
17619 297400000 2022 2 2 14 45 31 55 -1.230057 0.086561 9.026107 -0.015280 -0.833409 0.002052
17620 307400000 2022 2 2 14 45 31 55 -0.807174 0.047243 9.125380 -0.000980 -0.861641 0.001735
17621 317400000 2022 2 2 14 45 31 55 -0.160202 -0.038603 9.385243 -0.020819 -0.876351 0.004118
17622 327400000 2022 2 2 14 45 31 55 0.339352 0.052364 9.126098 -0.014103 -0.881508 0.002266
17623 337400000 2022 2 2 14 45 31 55 0.909153 0.025560 9.256022 -0.014530 -0.868852 0.004579
17624 347400000 2022 2 2 14 45 31 55 1.430193 0.033167 9.220836 -0.012694 -0.842347 0.004085
17625 357400000 2022 2 2 14 45 31 55 1.860983 -0.015356 9.430699 -0.005709 -0.803501 -0.001372
17626 367400000 2022 2 2 14 45 31 55 2.483861 -0.055192 9.641568 -0.017131 -0.750030 0.000141
17627 377400000 2022 2 2 14 45 31 55 2.834427 0.055092 9.335114 -0.011396 -0.691180 0.004022
17628 387400000 2022 2 2 14 45 31 55 3.245559 -0.066879 9.677903 -0.003306 -0.610701 -0.000545
17629 397400000 2022 2 2 14 45 31 55 3.612356 -0.013879 9.584246 -0.010510 -0.529194 -0.002329
